Wavenumber;Absorbance
2588.29;2.23
2588.53;2.23
2588.77;2.23
2589.01;2.23
2589.25;2.23
2589.49;2.23
2589.73;2.23
2589.97;2.24
2590.22;2.24
2590.46;2.24
2590.70;2.24
2590.94;2.24
2591.18;2.24
2591.42;2.24
2591.66;2.24
2591.90;2.24
2592.14;2.24
2592.38;2.24
2592.63;2.25
2592.87;2.25
2593.11;2.25
2593.35;2.25
2593.59;2.25
2593.83;2.25
2594.07;2.25
2594.31;2.25
2594.55;2.25
2594.80;2.26
2595.04;2.26
2595.28;2.26
2595.52;2.26
2595.76;2.26
2596.00;2.26
2596.24;2.26
2596.48;2.26
2596.72;2.26
2596.96;2.26
2597.21;2.26
2597.45;2.27
2597.69;2.27
2597.93;2.27
2598.17;2.27
2598.41;2.27
2598.65;2.27
2598.89;2.27
2599.13;2.27
2599.38;2.27
2599.62;2.27
2599.86;2.27
2600.10;2.27
2600.34;2.27
2600.58;2.27
2600.82;2.27
2601.06;2.27
2601.30;2.27
2601.54;2.27
2601.79;2.27
2602.03;2.27
2602.27;2.27
2602.51;2.27
2602.75;2.27
2602.99;2.27
2603.23;2.27
2603.47;2.27
2603.71;2.27
2603.96;2.27
2604.20;2.27
2604.44;2.27
2604.68;2.26
2604.92;2.26
2605.16;2.26
2605.40;2.26
2605.64;2.26
2605.88;2.26
2606.13;2.26
2606.37;2.26
2606.61;2.26
2606.85;2.26
2607.09;2.26
2607.33;2.26
2607.57;2.26
2607.81;2.26
2608.05;2.26
2608.29;2.25
2608.54;2.25
2608.78;2.25
2609.02;2.25
2609.26;2.25
2609.50;2.25
2609.74;2.25
2609.98;2.25
2610.22;2.24
2610.46;2.24
2610.71;2.24
2610.95;2.24
2611.19;2.24
2611.43;2.24
2611.67;2.24
2611.91;2.24
2612.15;2.24
2612.39;2.24
2612.63;2.23
2612.87;2.23
2613.12;2.23
2613.36;2.23
2613.60;2.23
2613.84;2.23
2614.08;2.23
2614.32;2.23
2614.56;2.23
2614.80;2.23
2615.04;2.23
2615.29;2.23
2615.53;2.23
2615.77;2.23
2616.01;2.23
2616.25;2.23
2616.49;2.23
2616.73;2.23
2616.97;2.23
2617.21;2.23
2617.46;2.22
2617.70;2.22
2617.94;2.22
2618.18;2.22
2618.42;2.22
2618.66;2.22
2618.90;2.22
2619.14;2.22
2619.38;2.22
2619.62;2.22
2619.87;2.22
2620.11;2.22
2620.35;2.22
2620.59;2.22
2620.83;2.22
2621.07;2.23
2621.31;2.23
2621.55;2.23
2621.79;2.23
2622.04;2.23
2622.28;2.23
2622.52;2.23
2622.76;2.23
2623.00;2.23
2623.24;2.23
2623.48;2.23
2623.72;2.23
2623.96;2.23
2624.20;2.23
2624.45;2.23
2624.69;2.23
2624.93;2.23
2625.17;2.23
2625.41;2.23
2625.65;2.23
2625.89;2.23
2626.13;2.23
2626.37;2.23
2626.62;2.23
2626.86;2.23
2627.10;2.24
2627.34;2.24
2627.58;2.24
2627.82;2.24
2628.06;2.24
2628.30;2.24
2628.54;2.24
2628.78;2.24
2629.03;2.24
2629.27;2.24
2629.51;2.24
2629.75;2.24
2629.99;2.25
2630.23;2.25
2630.47;2.25
2630.71;2.25
2630.95;2.25
2631.20;2.25
2631.44;2.25
2631.68;2.25
2631.92;2.25
2632.16;2.25
2632.40;2.25
2632.64;2.25
2632.88;2.25
2633.12;2.25
2633.37;2.25
2633.61;2.25
2633.85;2.25
2634.09;2.25
2634.33;2.25
2634.57;2.25
2634.81;2.25
2635.05;2.25
2635.29;2.25
2635.53;2.25
2635.78;2.25
2636.02;2.25
2636.26;2.25
2636.50;2.25
2636.74;2.25
2636.98;2.25
2637.22;2.25
2637.46;2.25
2637.70;2.25
2637.95;2.25
2638.19;2.25
2638.43;2.25
2638.67;2.25
2638.91;2.25
2639.15;2.25
2639.39;2.25
2639.63;2.25
2639.87;2.25
2640.12;2.25
2640.36;2.25
2640.60;2.25
2640.84;2.25
2641.08;2.25
2641.32;2.25
2641.56;2.25
2641.80;2.25
2642.04;2.25
2642.28;2.25
2642.53;2.26
2642.77;2.26
2643.01;2.26
2643.25;2.26
2643.49;2.26
2643.73;2.26
2643.97;2.26
2644.21;2.25
2644.45;2.25
2644.70;2.26
2644.94;2.26
2645.18;2.26
2645.42;2.26
2645.66;2.26
2645.90;2.26
2646.14;2.26
2646.38;2.26
2646.62;2.26
2646.86;2.26
2647.11;2.26
2647.35;2.26
2647.59;2.26
2647.83;2.26
2648.07;2.26
2648.31;2.26
2648.55;2.26
2648.79;2.26
2649.03;2.26
2649.28;2.26
2649.52;2.26
2649.76;2.26
2650.00;2.26
2650.24;2.26
2650.48;2.26
2650.72;2.26
2650.96;2.26
2651.20;2.26
2651.44;2.26
2651.69;2.26
2651.93;2.26
2652.17;2.26
2652.41;2.27
2652.65;2.27
2652.89;2.27
2653.13;2.27
2653.37;2.27
2653.61;2.27
2653.86;2.27
2654.10;2.27
2654.34;2.27
2654.58;2.27
2654.82;2.27
2655.06;2.27
2655.30;2.27
2655.54;2.27
2655.78;2.27
2656.02;2.27
2656.27;2.27
2656.51;2.27
2656.75;2.28
2656.99;2.28
2657.23;2.28
2657.47;2.28
2657.71;2.28
2657.95;2.28
2658.19;2.28
2658.44;2.28
2658.68;2.28
2658.92;2.28
2659.16;2.28
2659.40;2.28
2659.64;2.28
2659.88;2.28
2660.12;2.28
2660.36;2.29
2660.61;2.29
2660.85;2.29
2661.09;2.29
2661.33;2.29
2661.57;2.29
2661.81;2.29
2662.05;2.29
2662.29;2.29
2662.53;2.29
2662.77;2.29
2663.02;2.29
2663.26;2.29
2663.50;2.30
2663.74;2.30
2663.98;2.30
2664.22;2.30
2664.46;2.30
2664.70;2.30
2664.94;2.30
2665.19;2.30
2665.43;2.30
2665.67;2.30
2665.91;2.30
2666.15;2.30
2666.39;2.30
2666.63;2.31
2666.87;2.31
2667.11;2.31
2667.35;2.31
2667.60;2.31
2667.84;2.31
2668.08;2.31
2668.32;2.31
2668.56;2.31
2668.80;2.31
2669.04;2.31
2669.28;2.31
2669.52;2.32
2669.77;2.32
2670.01;2.32
2670.25;2.32
2670.49;2.32
2670.73;2.32
2670.97;2.32
2671.21;2.32
2671.45;2.32
2671.69;2.32
2671.94;2.32
2672.18;2.32
2672.42;2.32
2672.66;2.32
2672.90;2.32
2673.14;2.32
2673.38;2.32
2673.62;2.33
2673.86;2.33
2674.10;2.33
2674.35;2.33
2674.59;2.33
2674.83;2.33
2675.07;2.33
2675.31;2.33
2675.55;2.33
2675.79;2.33
2676.03;2.33
2676.27;2.33
2676.52;2.33
2676.76;2.33
2677.00;2.33
2677.24;2.33
2677.48;2.34
2677.72;2.34
2677.96;2.34
2678.20;2.34
2678.44;2.34
2678.68;2.34
2678.93;2.34
2679.17;2.34
2679.41;2.34
2679.65;2.34
2679.89;2.34
2680.13;2.34
2680.37;2.34
2680.61;2.34
2680.85;2.35
2681.10;2.35
2681.34;2.35
2681.58;2.35
2681.82;2.35
2682.06;2.35
2682.30;2.35
2682.54;2.35
2682.78;2.35
2683.02;2.35
2683.27;2.35
2683.51;2.36
2683.75;2.36
2683.99;2.36
2684.23;2.36
2684.47;2.36
2684.71;2.36
2684.95;2.36
2685.19;2.36
2685.43;2.36
2685.68;2.36
2685.92;2.37
2686.16;2.37
2686.40;2.37
2686.64;2.37
2686.88;2.37
2687.12;2.37
2687.36;2.37
2687.60;2.37
2687.85;2.37
2688.09;2.37
2688.33;2.37
2688.57;2.37
2688.81;2.37
2689.05;2.37
2689.29;2.37
2689.53;2.37
2689.77;2.37
2690.01;2.37
2690.26;2.37
2690.50;2.38
2690.74;2.38
2690.98;2.38
2691.22;2.38
2691.46;2.38
2691.70;2.38
2691.94;2.38
2692.18;2.38
2692.43;2.38
2692.67;2.38
2692.91;2.38
2693.15;2.38
2693.39;2.38
2693.63;2.38
2693.87;2.38
2694.11;2.38
2694.35;2.38
2694.59;2.38
2694.84;2.38
2695.08;2.38
2695.32;2.38
2695.56;2.38
2695.80;2.38
2696.04;2.38
2696.28;2.38
2696.52;2.38
2696.76;2.38
2697.01;2.38
2697.25;2.38
2697.49;2.38
2697.73;2.38
2697.97;2.38
2698.21;2.38
2698.45;2.38
2698.69;2.38
2698.93;2.38
2699.18;2.37
2699.42;2.37
2699.66;2.37
2699.90;2.37
2700.14;2.37
2700.38;2.37
2700.62;2.37
2700.86;2.37
2701.10;2.37
2701.34;2.36
2701.59;2.36
2701.83;2.36
2702.07;2.36
2702.31;2.36
2702.55;2.36
2702.79;2.36
2703.03;2.36
2703.27;2.36
2703.51;2.36
2703.76;2.36
2704.00;2.36
2704.24;2.36
2704.48;2.36
2704.72;2.36
2704.96;2.36
2705.20;2.36
2705.44;2.36
2705.68;2.36
2705.92;2.36
2706.17;2.36
2706.41;2.36
2706.65;2.36
2706.89;2.36
2707.13;2.36
2707.37;2.36
2707.61;2.36
2707.85;2.36
2708.09;2.36
2708.34;2.36
2708.58;2.36
2708.82;2.36
2709.06;2.36
2709.30;2.36
2709.54;2.36
2709.78;2.36
2710.02;2.36
2710.26;2.36
2710.51;2.36
2710.75;2.36
2710.99;2.36
2711.23;2.36
2711.47;2.36
2711.71;2.36
2711.95;2.36
2712.19;2.36
2712.43;2.36
2712.67;2.36
2712.92;2.36
2713.16;2.36
2713.40;2.36
2713.64;2.36
2713.88;2.36
2714.12;2.36
2714.36;2.36
2714.60;2.36
2714.84;2.36
2715.09;2.36
2715.33;2.35
2715.57;2.35
2715.81;2.35
2716.05;2.35
2716.29;2.35
2716.53;2.35
2716.77;2.35
2717.01;2.35
2717.25;2.35
2717.50;2.35
2717.74;2.35
2717.98;2.34
2718.22;2.34
2718.46;2.34
2718.70;2.34
2718.94;2.34
2719.18;2.34
2719.42;2.34
2719.67;2.34
2719.91;2.34
2720.15;2.34
2720.39;2.34
2720.63;2.33
2720.87;2.33
2721.11;2.33
2721.35;2.33
2721.59;2.33
2721.83;2.33
2722.08;2.33
2722.32;2.32
2722.56;2.32
2722.80;2.32
2723.04;2.32
2723.28;2.32
2723.52;2.32
2723.76;2.32
2724.00;2.32
2724.25;2.32
2724.49;2.32
2724.73;2.32
2724.97;2.32
2725.21;2.32
2725.45;2.32
2725.69;2.32
2725.93;2.32
2726.17;2.32
2726.42;2.32
2726.66;2.32
2726.90;2.32
2727.14;2.32
2727.38;2.32
2727.62;2.32
2727.86;2.32
2728.10;2.32
2728.34;2.32
2728.58;2.32
2728.83;2.32
2729.07;2.32
2729.31;2.32
2729.55;2.32
2729.79;2.32
2730.03;2.32
2730.27;2.32
2730.51;2.32
2730.75;2.32
2731.00;2.32
2731.24;2.32
2731.48;2.32
2731.72;2.32
2731.96;2.32
2732.20;2.32
2732.44;2.32
2732.68;2.32
2732.92;2.32
2733.17;2.32
2733.41;2.32
2733.65;2.32
2733.89;2.32
2734.13;2.32
2734.37;2.32
2734.61;2.32
2734.85;2.32
2735.09;2.32
2735.33;2.32
2735.58;2.32
2735.82;2.32
2736.06;2.32
2736.30;2.32
2736.54;2.32
2736.78;2.33
2737.02;2.33
2737.26;2.33
2737.50;2.33
2737.75;2.33
2737.99;2.33
2738.23;2.33
2738.47;2.33
2738.71;2.33
2738.95;2.33
2739.19;2.33
2739.43;2.33
2739.67;2.33
2739.91;2.33
2740.16;2.33
2740.40;2.33
2740.64;2.33
2740.88;2.33
2741.12;2.33
2741.36;2.33
2741.60;2.33
2741.84;2.34
2742.08;2.34
2742.33;2.34
2742.57;2.34
2742.81;2.34
2743.05;2.34
2743.29;2.34
2743.53;2.34
2743.77;2.34
2744.01;2.34
2744.25;2.34
2744.49;2.34
2744.74;2.34
2744.98;2.35
2745.22;2.35
2745.46;2.35
2745.70;2.35
2745.94;2.35
2746.18;2.35
2746.42;2.35
2746.66;2.35
2746.91;2.35
2747.15;2.35
2747.39;2.35
2747.63;2.35
2747.87;2.35
2748.11;2.35
2748.35;2.35
2748.59;2.35
2748.83;2.35
2749.08;2.35
2749.32;2.35
2749.56;2.35
2749.80;2.35
2750.04;2.35
2750.28;2.35
2750.52;2.35
2750.76;2.35
2751.00;2.35
2751.24;2.35
2751.49;2.35
2751.73;2.35
2751.97;2.35
2752.21;2.35
2752.45;2.35
2752.69;2.35
2752.93;2.35
2753.17;2.35
2753.41;2.35
2753.66;2.35
2753.90;2.35
2754.14;2.35
2754.38;2.35
2754.62;2.35
2754.86;2.35
2755.10;2.35
2755.34;2.35
2755.58;2.35
2755.82;2.35
2756.07;2.35
2756.31;2.35
2756.55;2.35
2756.79;2.35
2757.03;2.35
2757.27;2.35
2757.51;2.35
2757.75;2.35
2757.99;2.35
2758.24;2.35
2758.48;2.35
2758.72;2.35
2758.96;2.35
2759.20;2.35
2759.44;2.35
2759.68;2.35
2759.92;2.35
2760.16;2.35
2760.41;2.35
2760.65;2.35
2760.89;2.35
2761.13;2.35
2761.37;2.35
2761.61;2.35
2761.85;2.35
2762.09;2.35
2762.33;2.35
2762.57;2.35
2762.82;2.35
2763.06;2.35
2763.30;2.35
2763.54;2.35
2763.78;2.35
2764.02;2.35
2764.26;2.35
2764.50;2.35
2764.74;2.35
2764.99;2.35
2765.23;2.35
2765.47;2.35
2765.71;2.35
2765.95;2.35
2766.19;2.36
2766.43;2.36
2766.67;2.36
2766.91;2.36
2767.15;2.36
2767.40;2.36
2767.64;2.36
2767.88;2.36
2768.12;2.36
2768.36;2.36
2768.60;2.36
2768.84;2.36
2769.08;2.36
2769.32;2.36
2769.57;2.36
2769.81;2.36
2770.05;2.36
2770.29;2.36
2770.53;2.36
2770.77;2.36
2771.01;2.37
2771.25;2.37
2771.49;2.37
2771.73;2.37
2771.98;2.37
2772.22;2.37
2772.46;2.37
2772.70;2.37
2772.94;2.37
2773.18;2.37
2773.42;2.37
2773.66;2.37
2773.90;2.37
2774.15;2.38
2774.39;2.38
2774.63;2.38
2774.87;2.38
2775.11;2.38
2775.35;2.38
2775.59;2.38
2775.83;2.38
2776.07;2.38
2776.32;2.38
2776.56;2.38
2776.80;2.38
2777.04;2.38
2777.28;2.38
2777.52;2.38
2777.76;2.38
2778.00;2.39
2778.24;2.39
2778.48;2.39
2778.73;2.39
2778.97;2.39
2779.21;2.39
2779.45;2.39
2779.69;2.39
2779.93;2.39
2780.17;2.39
2780.41;2.39
2780.65;2.39
2780.90;2.39
2781.14;2.39
2781.38;2.39
2781.62;2.40
2781.86;2.40
2782.10;2.40
2782.34;2.40
2782.58;2.40
2782.82;2.40
2783.06;2.40
2783.31;2.40
2783.55;2.40
2783.79;2.40
2784.03;2.40
2784.27;2.40
2784.51;2.40
2784.75;2.40
2784.99;2.40
2785.23;2.40
2785.48;2.40
2785.72;2.40
2785.96;2.40
2786.20;2.40
2786.44;2.40
2786.68;2.40
2786.92;2.40
2787.16;2.40
2787.40;2.40
2787.65;2.40
2787.89;2.41
2788.13;2.41
2788.37;2.41
2788.61;2.41
2788.85;2.41
2789.09;2.41
2789.33;2.41
2789.57;2.41
2789.81;2.41
2790.06;2.41
2790.30;2.41
2790.54;2.41
2790.78;2.41
2791.02;2.41
2791.26;2.41
2791.50;2.41
2791.74;2.41
2791.98;2.41
2792.23;2.41
2792.47;2.41
2792.71;2.41
2792.95;2.41
2793.19;2.41
2793.43;2.41
2793.67;2.41
2793.91;2.41
2794.15;2.41
2794.39;2.41
2794.64;2.41
2794.88;2.41
2795.12;2.41
2795.36;2.41
2795.60;2.41
2795.84;2.41
2796.08;2.41
2796.32;2.41
2796.56;2.41
2796.81;2.41
2797.05;2.41
2797.29;2.42
2797.53;2.42
2797.77;2.42
2798.01;2.42
2798.25;2.42
2798.49;2.41
2798.73;2.41
2798.98;2.41
2799.22;2.41
2799.46;2.41
2799.70;2.41
2799.94;2.41
2800.18;2.41
2800.42;2.41
2800.66;2.41
2800.90;2.41
2801.14;2.41
2801.39;2.41
2801.63;2.41
2801.87;2.41
2802.11;2.41
2802.35;2.42
2802.59;2.41
2802.83;2.41
2803.07;2.41
2803.31;2.41
2803.56;2.41
2803.80;2.41
2804.04;2.41
2804.28;2.41
2804.52;2.41
2804.76;2.41
2805.00;2.41
2805.24;2.41
2805.48;2.41
2805.72;2.41
2805.97;2.41
2806.21;2.41
2806.45;2.41
2806.69;2.41
2806.93;2.41
2807.17;2.41
2807.41;2.41
2807.65;2.40
2807.89;2.40
2808.14;2.40
2808.38;2.40
2808.62;2.40
2808.86;2.40
2809.10;2.40
2809.34;2.40
2809.58;2.40
2809.82;2.40
2810.06;2.40
2810.30;2.40
2810.55;2.40
2810.79;2.40
2811.03;2.40
2811.27;2.40
2811.51;2.40
2811.75;2.40
2811.99;2.39
2812.23;2.39
2812.47;2.39
2812.72;2.39
2812.96;2.39
2813.20;2.39
2813.44;2.39
2813.68;2.39
2813.92;2.39
2814.16;2.39
2814.40;2.39
2814.64;2.39
2814.89;2.39
2815.13;2.39
2815.37;2.39
2815.61;2.39
2815.85;2.39
2816.09;2.39
2816.33;2.39
2816.57;2.39
2816.81;2.39
2817.05;2.39
2817.30;2.39
2817.54;2.39
2817.78;2.39
2818.02;2.38
2818.26;2.38
2818.50;2.38
2818.74;2.38
2818.98;2.38
2819.22;2.38
2819.47;2.38
2819.71;2.38
2819.95;2.38
2820.19;2.38
2820.43;2.38
2820.67;2.38
2820.91;2.38
2821.15;2.38
2821.39;2.38
2821.63;2.38
2821.88;2.38
2822.12;2.38
2822.36;2.38
2822.60;2.38
2822.84;2.38
2823.08;2.38
2823.32;2.38
2823.56;2.38
2823.80;2.38
2824.05;2.37
2824.29;2.37
2824.53;2.37
2824.77;2.37
2825.01;2.37
2825.25;2.37
2825.49;2.37
2825.73;2.37
2825.97;2.37
2826.22;2.37
2826.46;2.37
2826.70;2.37
2826.94;2.37
2827.18;2.37
2827.42;2.37
2827.66;2.37
2827.90;2.37
2828.14;2.37
2828.38;2.37
2828.63;2.37
2828.87;2.37
2829.11;2.37
2829.35;2.37
2829.59;2.37
2829.83;2.37
2830.07;2.37
2830.31;2.37
2830.55;2.37
2830.80;2.37
2831.04;2.37
2831.28;2.37
2831.52;2.37
2831.76;2.37
2832.00;2.37
2832.24;2.37
2832.48;2.37
2832.72;2.37
2832.96;2.37
2833.21;2.37
2833.45;2.37
2833.69;2.37
2833.93;2.37
2834.17;2.37
2834.41;2.36
2834.65;2.36
2834.89;2.36
2835.13;2.36
2835.38;2.36
2835.62;2.36
2835.86;2.36
2836.10;2.36
2836.34;2.36
2836.58;2.36
2836.82;2.36
2837.06;2.36
2837.30;2.36
2837.54;2.36
2837.79;2.36
2838.03;2.36
2838.27;2.36
2838.51;2.36
2838.75;2.36
2838.99;2.36
2839.23;2.36
2839.47;2.36
2839.71;2.36
2839.96;2.36
2840.20;2.36
2840.44;2.35
2840.68;2.35
2840.92;2.35
2841.16;2.35
2841.40;2.35
2841.64;2.35
2841.88;2.35
2842.13;2.35
2842.37;2.34
2842.61;2.34
2842.85;2.34
2843.09;2.34
2843.33;2.34
2843.57;2.34
2843.81;2.34
2844.05;2.34
2844.29;2.34
2844.54;2.34
2844.78;2.34
2845.02;2.34
2845.26;2.34
2845.50;2.33
2845.74;2.33
2845.98;2.33
2846.22;2.33
2846.46;2.33
2846.71;2.33
2846.95;2.33
2847.19;2.33
2847.43;2.33
2847.67;2.33
2847.91;2.33
2848.15;2.33
2848.39;2.32
2848.63;2.32
2848.87;2.32
2849.12;2.32
2849.36;2.32
2849.60;2.32
2849.84;2.32
2850.08;2.32
2850.32;2.32
2850.56;2.32
2850.80;2.32
2851.04;2.32
2851.29;2.32
2851.53;2.32
2851.77;2.32
2852.01;2.32
2852.25;2.32
2852.49;2.32
2852.73;2.32
2852.97;2.32
2853.21;2.33
2853.46;2.33
2853.70;2.33
2853.94;2.33
2854.18;2.33
2854.42;2.33
2854.66;2.33
2854.90;2.33
2855.14;2.33
2855.38;2.33
2855.62;2.33
2855.87;2.33
2856.11;2.33
2856.35;2.33
2856.59;2.33
2856.83;2.33
2857.07;2.33
2857.31;2.33
2857.55;2.33
2857.79;2.33
2858.04;2.33
2858.28;2.33
2858.52;2.33
2858.76;2.33
2859.00;2.33
2859.24;2.33
2859.48;2.33
2859.72;2.33
2859.96;2.33
2860.20;2.33
2860.45;2.33
2860.69;2.33
2860.93;2.33
2861.17;2.33
2861.41;2.33
2861.65;2.33
2861.89;2.33
2862.13;2.33
2862.37;2.33
2862.62;2.33
2862.86;2.33
2863.10;2.33
2863.34;2.33
2863.58;2.33
2863.82;2.33
2864.06;2.33
2864.30;2.33
2864.54;2.32
2864.78;2.32
2865.03;2.32
2865.27;2.32
2865.51;2.32
2865.75;2.32
2865.99;2.32
2866.23;2.32
2866.47;2.32
2866.71;2.32
2866.95;2.32
2867.20;2.32
2867.44;2.32
2867.68;2.32
2867.92;2.32
2868.16;2.32
2868.40;2.32
2868.64;2.32
2868.88;2.32
2869.12;2.32
2869.37;2.32
2869.61;2.32
2869.85;2.32
2870.09;2.32
2870.33;2.32
2870.57;2.32
2870.81;2.32
2871.05;2.32
2871.29;2.32
2871.53;2.32
2871.78;2.32
2872.02;2.32
2872.26;2.32
2872.50;2.32
2872.74;2.32
2872.98;2.32
2873.22;2.32
2873.46;2.32
2873.70;2.32
2873.95;2.32
2874.19;2.32
2874.43;2.32
2874.67;2.32
2874.91;2.32
2875.15;2.32
2875.39;2.32
2875.63;2.32
2875.87;2.32
2876.12;2.32
2876.36;2.32
2876.60;2.32
2876.84;2.31
2877.08;2.31
2877.32;2.31
2877.56;2.31
2877.80;2.31
2878.04;2.31
2878.28;2.31
2878.53;2.31
2878.77;2.31
2879.01;2.31
2879.25;2.31
2879.49;2.31
2879.73;2.31
2879.97;2.31
2880.21;2.31
2880.45;2.31
2880.70;2.31
2880.94;2.31
2881.18;2.31
2881.42;2.31
2881.66;2.31
2881.90;2.30
2882.14;2.30
2882.38;2.30
2882.62;2.30
2882.86;2.30
2883.11;2.30
2883.35;2.30
2883.59;2.30
2883.83;2.30
2884.07;2.30
2884.31;2.30
2884.55;2.30
2884.79;2.30
2885.03;2.30
2885.28;2.29
2885.52;2.29
2885.76;2.29
2886.00;2.29
2886.24;2.29
2886.48;2.29
2886.72;2.29
2886.96;2.29
2887.20;2.29
2887.44;2.29
2887.69;2.29
2887.93;2.29
2888.17;2.29
2888.41;2.29
2888.65;2.29
2888.89;2.29
2889.13;2.29
2889.37;2.29
2889.61;2.29
2889.86;2.29
2890.10;2.29
2890.34;2.29
2890.58;2.29
2890.82;2.29
2891.06;2.29
2891.30;2.29
2891.54;2.29
2891.78;2.29
2892.03;2.29
2892.27;2.29
2892.51;2.29
2892.75;2.29
2892.99;2.30
2893.23;2.30
2893.47;2.30
2893.71;2.30
2893.95;2.30
2894.19;2.30
2894.44;2.30
2894.68;2.30
2894.92;2.30
2895.16;2.30
2895.40;2.30
2895.64;2.30
2895.88;2.30
2896.12;2.30
2896.36;2.31
2896.61;2.31
2896.85;2.31
2897.09;2.31
2897.33;2.31
2897.57;2.31
2897.81;2.31
2898.05;2.31
2898.29;2.31
2898.53;2.31
2898.77;2.31
2899.02;2.31
2899.26;2.31
2899.50;2.31
2899.74;2.31
2899.98;2.31
2900.22;2.31
2900.46;2.31
2900.70;2.31
2900.94;2.31
2901.19;2.31
2901.43;2.31
2901.67;2.31
2901.91;2.31
2902.15;2.31
2902.39;2.31
2902.63;2.31
2902.87;2.31
2903.11;2.31
2903.35;2.31
2903.60;2.31
2903.84;2.31
2904.08;2.31
2904.32;2.31
2904.56;2.31
2904.80;2.31
2905.04;2.31
2905.28;2.31
2905.52;2.31
2905.77;2.30
2906.01;2.30
2906.25;2.30
2906.49;2.30
2906.73;2.30
2906.97;2.30
2907.21;2.30
2907.45;2.30
2907.69;2.30
2907.94;2.30
2908.18;2.30
2908.42;2.30
2908.66;2.30
2908.90;2.30
2909.14;2.30
2909.38;2.30
2909.62;2.30
2909.86;2.30
2910.10;2.30
2910.35;2.30
2910.59;2.30
2910.83;2.30
2911.07;2.30
2911.31;2.30
2911.55;2.30
2911.79;2.30
2912.03;2.30
2912.27;2.30
2912.52;2.30
2912.76;2.30
2913.00;2.30
2913.24;2.30
2913.48;2.30
2913.72;2.30
2913.96;2.30
2914.20;2.30
2914.44;2.30
2914.68;2.30
2914.93;2.30
2915.17;2.30
2915.41;2.30
2915.65;2.30
2915.89;2.30
2916.13;2.30
2916.37;2.29
2916.61;2.29
2916.85;2.29
2917.10;2.29
2917.34;2.29
2917.58;2.29
2917.82;2.29
2918.06;2.29
2918.30;2.29
2918.54;2.29
2918.78;2.29
2919.02;2.29
2919.27;2.29
2919.51;2.29
2919.75;2.29
2919.99;2.29
2920.23;2.29
2920.47;2.29
2920.71;2.29
2920.95;2.29
2921.19;2.29
2921.43;2.29
2921.68;2.29
2921.92;2.29
2922.16;2.29
2922.40;2.29
2922.64;2.29
2922.88;2.29
2923.12;2.29
2923.36;2.29
2923.60;2.29
2923.85;2.29
2924.09;2.29
2924.33;2.29
2924.57;2.29
2924.81;2.29
2925.05;2.29
2925.29;2.29
2925.53;2.29
2925.77;2.29
2926.01;2.29
2926.26;2.29
2926.50;2.29
2926.74;2.29
2926.98;2.29
2927.22;2.29
2927.46;2.29
2927.70;2.29
2927.94;2.29
2928.18;2.29
2928.43;2.29
2928.67;2.30
2928.91;2.30
2929.15;2.30
2929.39;2.30
2929.63;2.30
2929.87;2.30
2930.11;2.30
2930.35;2.30
2930.59;2.30
2930.84;2.30
2931.08;2.30
2931.32;2.30
2931.56;2.30
2931.80;2.30
2932.04;2.30
2932.28;2.30
2932.52;2.31
2932.76;2.31
2933.01;2.31
2933.25;2.31
2933.49;2.31
2933.73;2.31
2933.97;2.31
2934.21;2.31
2934.45;2.31
2934.69;2.32
2934.93;2.32
2935.18;2.32
2935.42;2.32
2935.66;2.32
2935.90;2.32
2936.14;2.32
2936.38;2.32
2936.62;2.32
2936.86;2.32
2937.10;2.32
2937.34;2.32
2937.59;2.32
2937.83;2.33
2938.07;2.33
2938.31;2.33
2938.55;2.33
2938.79;2.33
2939.03;2.33
2939.27;2.33
2939.51;2.33
2939.76;2.34
2940.00;2.34
2940.24;2.34
2940.48;2.34
2940.72;2.34
2940.96;2.34
2941.20;2.34
2941.44;2.34
2941.68;2.34
2941.93;2.34
2942.17;2.34
2942.41;2.35
2942.65;2.35
2942.89;2.35
2943.13;2.35
2943.37;2.35
2943.61;2.35
2943.85;2.35
2944.09;2.35
2944.34;2.35
2944.58;2.36
2944.82;2.36
2945.06;2.36
2945.30;2.36
2945.54;2.36
2945.78;2.36
2946.02;2.36
2946.26;2.36
2946.51;2.36
2946.75;2.36
2946.99;2.36
2947.23;2.37
2947.47;2.37
2947.71;2.37
2947.95;2.37
2948.19;2.37
2948.43;2.37
2948.67;2.37
2948.92;2.37
2949.16;2.37
2949.40;2.37
2949.64;2.37
2949.88;2.37
2950.12;2.37
2950.36;2.37
2950.60;2.37
2950.84;2.37
2951.09;2.37
2951.33;2.38
2951.57;2.38
2951.81;2.38
2952.05;2.38
2952.29;2.38
2952.53;2.38
2952.77;2.38
2953.01;2.38
2953.25;2.38
2953.50;2.38
2953.74;2.38
2953.98;2.38
2954.22;2.38
2954.46;2.38
2954.70;2.38
2954.94;2.38
2955.18;2.38
2955.42;2.38
2955.67;2.38
2955.91;2.38
2956.15;2.39
2956.39;2.39
2956.63;2.39
2956.87;2.39
2957.11;2.39
2957.35;2.39
2957.59;2.39
2957.83;2.39
2958.08;2.39
2958.32;2.39
2958.56;2.39
2958.80;2.39
2959.04;2.39
2959.28;2.39
2959.52;2.39
2959.76;2.39
2960.00;2.39
2960.25;2.39
2960.49;2.39
2960.73;2.39
2960.97;2.39
2961.21;2.39
2961.45;2.39
2961.69;2.40
2961.93;2.40
2962.17;2.40
2962.42;2.40
2962.66;2.40
